Radius (cm)		Pressure (dyne/cm^2)		Mass (M☉)		Density (g/cm^3)
5.76000000e+05		2.23031478e+33		1.60208414e+32		1.83014519e+14		 
5.80000000e+05		2.20442473e+33		1.63276038e+32		1.82333272e+14		 
5.84000000e+05		2.17849802e+33		1.66374660e+32		1.81651060e+14		 
5.88000000e+05		2.15253697e+33		1.69504237e+32		1.80967945e+14		 
5.92000000e+05		2.12654387e+33		1.72664724e+32		1.80283987e+14		 
5.96000000e+05		2.10052099e+33		1.75856072e+32		1.79599245e+14		 
6.00000000e+05		2.07447057e+33		1.79078231e+32		1.78913779e+14		 
6.04000000e+05		2.04839484e+33		1.82331147e+32		1.78227646e+14		 
6.08000000e+05		2.02229599e+33		1.85614763e+32		1.77540905e+14		 
6.12000000e+05		1.99617620e+33		1.88929020e+32		1.76853613e+14		 
6.16000000e+05		1.97003762e+33		1.92273856e+32		1.76165827e+14		 
6.20000000e+05		1.94388237e+33		1.95649206e+32		1.75477602e+14		 
6.24000000e+05		1.91771257e+33		1.99055003e+32		1.74788994e+14		 
6.28000000e+05		1.89153030e+33		2.02491178e+32		1.74100058e+14		 
6.32000000e+05		1.86533761e+33		2.05957659e+32		1.73410848e+14		 
6.36000000e+05		1.83913654e+33		2.09454370e+32		1.72721417e+14		 
6.40000000e+05		1.81292910e+33		2.12981235e+32		1.72031819e+14		 
6.44000000e+05		1.78671729e+33		2.16538174e+32		1.71342106e+14		 
6.48000000e+05		1.76050307e+33		2.20125106e+32		1.70652329e+14		 
6.52000000e+05		1.73428838e+33		2.23741946e+32		1.69962540e+14		 
6.56000000e+05		1.70807514e+33		2.27388608e+32		1.69272789e+14		 
6.60000000e+05		1.68186525e+33		2.31065003e+32		1.68583126e+14		 
6.64000000e+05		1.65566057e+33		2.34771041e+32		1.67893601e+14		 
6.68000000e+05		1.62946346e+33		2.38506557e+32		1.67194795e+14		 
6.72000000e+05		1.60328949e+33		2.42269459e+32		1.66335913e+14		 
6.76000000e+05		1.57715310e+33		2.46057827e+32		1.65478265e+14		 
6.80000000e+05		1.55105651e+33		2.49871492e+32		1.64621923e+14		 
6.84000000e+05		1.52500190e+33		2.53710283e+32		1.63766958e+14		 
6.88000000e+05		1.49899140e+33		2.57574029e+32		1.62913440e+14		 
6.92000000e+05		1.47302710e+33		2.61462556e+32		1.62061439e+14		 
6.96000000e+05		1.44711106e+33		2.65375691e+32		1.61211021e+14		 
7.00000000e+05		1.42124528e+33		2.69313257e+32		1.60362252e+14		 
7.04000000e+05		1.39543171e+33		2.73275078e+32		1.59515197e+14		 
7.08000000e+05		1.36967229e+33		2.77260977e+32		1.58669919e+14		 
7.12000000e+05		1.34396888e+33		2.81270774e+32		1.57826478e+14		 
7.16000000e+05		1.31832332e+33		2.85304290e+32		1.56984936e+14		 
7.20000000e+05		1.29273741e+33		2.89361344e+32		1.56145351e+14		 
7.24000000e+05		1.26721290e+33		2.93441755e+32		1.55307781e+14		 
7.28000000e+05		1.24175151e+33		2.97545341e+32		1.54472282e+14		 
7.32000000e+05		1.21635490e+33		3.01671917e+32		1.53638909e+14		 
7.36000000e+05		1.19102472e+33		3.05821301e+32		1.52807716e+14		 
7.40000000e+05		1.16576255e+33		3.09993309e+32		1.51978755e+14		 
7.44000000e+05		1.14056996e+33		3.14187754e+32		1.51152076e+14		 
7.48000000e+05		1.11545153e+33		3.18403930e+32		1.50272422e+14		 
7.52000000e+05		1.09043170e+33		3.22637745e+32		1.49212669e+14		 
7.56000000e+05		1.06552592e+33		3.26886625e+32		1.48157747e+14		 
7.60000000e+05		1.04073588e+33		3.31150310e+32		1.47107727e+14		 
7.64000000e+05		1.01606323e+33		3.35428539e+32		1.46062679e+14		 
7.68000000e+05		9.91509510e+32		3.39721053e+32		1.45022669e+14		 
7.72000000e+05		9.67076236e+32		3.44027596e+32		1.43987761e+14		 
7.76000000e+05		9.42764833e+32		3.48347913e+32		1.42958014e+14		 
7.80000000e+05		9.18576668e+32		3.52681748e+32		1.41933487e+14		 
7.84000000e+05		8.94513044e+32		3.57028851e+32		1.40914236e+14		 
7.88000000e+05		8.70575204e+32		3.61388970e+32		1.39900312e+14		 
7.92000000e+05		8.46764326e+32		3.65761856e+32		1.38891766e+14		 
7.96000000e+05		8.23081533e+32		3.70147263e+32		1.37888645e+14		 
8.00000000e+05		7.99527887e+32		3.74544945e+32		1.36890995e+14		 
8.04000000e+05		7.76104394e+32		3.78954659e+32		1.35898857e+14		 
8.08000000e+05		7.52812002e+32		3.83376163e+32		1.34912272e+14		 
8.12000000e+05		7.29651608e+32		3.87809217e+32		1.33931279e+14		 
8.16000000e+05		7.06648023e+32		3.92248924e+32		1.32662622e+14		 
8.20000000e+05		6.83834162e+32		3.96688798e+32		1.31356607e+14		 
8.24000000e+05		6.61213411e+32		4.01128031e+32		1.30061647e+14		 
8.28000000e+05		6.38786303e+32		4.05566354e+32		1.28777772e+14		 
8.32000000e+05		6.16553278e+32		4.10003502e+32		1.27505008e+14		 
8.36000000e+05		5.94514680e+32		4.14439217e+32		1.26243374e+14		 
8.40000000e+05		5.72670766e+32		4.18873246e+32		1.24992885e+14		 
8.44000000e+05		5.51021706e+32		4.23305342e+32		1.23753551e+14		 
8.48000000e+05		5.29567587e+32		4.27735263e+32		1.22525376e+14		 
8.52000000e+05		5.08308417e+32		4.32162774e+32		1.21308362e+14		 
8.56000000e+05		4.87244126e+32		4.36587644e+32		1.20102504e+14		 
8.60000000e+05		4.66374570e+32		4.41009648e+32		1.18907794e+14		 
8.64000000e+05		4.45699535e+32		4.45428565e+32		1.17724219e+14		 
8.68000000e+05		4.25232090e+32		4.49841278e+32		1.16324092e+14		 
8.72000000e+05		4.05029682e+32		4.54234993e+32		1.14656883e+14		 
8.76000000e+05		3.85109153e+32		4.58605635e+32		1.13012936e+14		 
8.80000000e+05		3.65468775e+32		4.62953125e+32		1.11392109e+14		 
8.84000000e+05		3.46106703e+32		4.67277390e+32		1.09794249e+14		 
8.88000000e+05		3.27020982e+32		4.71578370e+32		1.08219195e+14		 
8.92000000e+05		3.08209552e+32		4.75856015e+32		1.06666777e+14		 
8.96000000e+05		2.89670260e+32		4.80110284e+32		1.05136818e+14		 
9.00000000e+05		2.71400863e+32		4.84341146e+32		1.03629131e+14		 
9.04000000e+05		2.53399036e+32		4.88548579e+32		1.02143526e+14		 
9.08000000e+05		2.35662378e+32		4.92732570e+32		1.00679803e+14		 
9.12000000e+05		2.18239791e+32		4.96880823e+32		9.85927924e+13		 
9.16000000e+05		2.01211025e+32		5.00973533e+32		9.63607892e+13		 
9.20000000e+05		1.84580416e+32		5.05008712e+32		9.41809734e+13		 
9.24000000e+05		1.68340787e+32		5.08987094e+32		9.20524043e+13		 
9.28000000e+05		1.52484898e+32		5.12909420e+32		8.99741329e+13		 
9.32000000e+05		1.37005465e+32		5.16776436e+32		8.79452045e+13		 
9.36000000e+05		1.21895172e+32		5.20588893e+32		8.59646604e+13		 
9.40000000e+05		1.07146695e+32		5.24347542e+32		8.40315403e+13		 
9.44000000e+05		9.28538872e+31		5.28026983e+32		8.08885778e+13		 
9.48000000e+05		7.91591496e+31		5.31588895e+32		7.75360841e+13		 
9.52000000e+05		6.60585487e+31		5.35032261e+32		7.43290360e+13		 
9.56000000e+05		5.35281862e+31		5.38361217e+32		7.12615831e+13		 
9.60000000e+05		4.15447742e+31		5.41579782e+32		6.83280246e+13		 
9.64000000e+05		3.11798990e+31		5.44392903e+32		4.73380298e+13		 
9.68000000e+05		2.34595703e+31		5.46515535e+32		4.32381965e+13		 
9.72000000e+05		1.65468591e+31		5.48441110e+32		3.82999853e+13		 
9.76000000e+05		1.06596723e+31		5.50102993e+32		3.16630739e+13		 
9.80000000e+05		6.63783284e+30		5.51252834e+32		2.02688303e+13		 
9.84000000e+05		4.60163428e+30		5.51843157e+32		8.22807046e+12		 
9.88000000e+05		3.53232552e+30		5.52158529e+32		5.24213419e+12		 
9.92000000e+05		2.81763064e+30		5.52372772e+32		3.67940962e+12		 
9.96000000e+05		2.30937656e+30		5.52527614e+32		2.68131619e+12		 
